date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:40	849145/849145	---M--	200	added ('OK')	image/svg+xml	etag:%22cf4f9-5b6d232f9311d%22	../wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from ../wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.14)
23:50:52	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-5b6d232f911e0%22	../wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from ../wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.14)
23:50:57	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222f612-5b6d232f911e0%22	../wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from ../wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.14)
23:50:57	8730/8730	---M-Z	200	added ('OK')	text/css	etag:%22221a-5b7871220745d-gzip%22	../wp-content/uploads/elementor/css/post-735.css?ver=1609165636	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-735383a.css	(from ../thong-tin/)
23:51:01	14161/14161	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:50:57%20GMT	../wp-json/wp/v2/pages/735	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/735.json	(from ../thong-tin/)
23:51:01	2339/2339	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:01%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fthong-tin%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed2d67.json	(from ../thong-tin/)
23:51:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:01%20GMT	../?p=735	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/indexb45d.html	(from ../thong-tin/)
23:51:02	2441/2441	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:02%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fthong-tin%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed0bd9	(from ../thong-tin/)
23:51:02	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:02%20GMT	../thong-tin/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/thong-tin/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../thong-tin/)
23:51:03	14062/14062	---M-Z	200	added ('OK')	text/css	etag:%2236ee-5b78858b132d3-gzip%22	../wp-content/uploads/elementor/css/post-733.css?ver=1609171115	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-7332af2.css	(from ../ve-chung-toi/)
23:51:05	193780/193780	---M--	200	added ('OK')	font/ttf	etag:%222f4f4-5b6d232f96f92%22	../wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from ../wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.0.14)
23:51:05	148618/148618	---M--	200	added ('OK')	image/jpeg	etag:%222448a-5b6d235e8506b%22	../wp-content/uploads/2020/02/bg-01-free-img.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/02/bg-01-free-img.jpg	(from ../wp-content/uploads/elementor/css/post-732.css?ver=1609165203)
23:51:05	11678/11678	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:03%20GMT	../wp-json/wp/v2/pages/733	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/733.json	(from ../ve-chung-toi/)
23:51:05	2384/2384	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:05%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fve-chung-toi%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedf257.json	(from ../ve-chung-toi/)
23:51:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:05%20GMT	../?p=733	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index2531.html	(from ../ve-chung-toi/)
23:51:06	2492/2492	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:05%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fve-chung-toi%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedb974	(from ../ve-chung-toi/)
23:51:06	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:06%20GMT	../ve-chung-toi/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/ve-chung-toi/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../ve-chung-toi/)
23:51:06	5553/5553	---M-Z	200	added ('OK')	text/css	etag:%2215b1-5b78680dfadbd-gzip%22	../wp-content/uploads/elementor/css/post-16.css?ver=1609163199	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-1696c0.css	(from ../cau-hoi-thuong-gap/)
23:51:07	2444/2444	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:07%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fcau-hoi-thuong-gap%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedad07.json	(from ../cau-hoi-thuong-gap/)
23:51:07	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:07%20GMT	../cau-hoi-thuong-gap/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/cau-hoi-thuong-gap/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../cau-hoi-thuong-gap/)
23:51:07	2567/2567	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:07%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fcau-hoi-thuong-gap%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed01c8	(from ../cau-hoi-thuong-gap/)
23:51:08	123389/123389	---M--	200	added ('OK')	image/jpeg	etag:%221e1fd-5b6d237766ffa%22	../wp-content/uploads/2020/10/background1.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/10/background1.jpg	(from ../wp-content/uploads/elementor/css/post-732.css?ver=1609165203)
23:51:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:08%20GMT	../?p=16	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index0e62.html	(from ../cau-hoi-thuong-gap/)
23:51:08	8276/8276	---M-Z	200	added ('OK')	text/css	etag:%222054-5b78721310a83-gzip%22	../wp-content/uploads/elementor/css/post-734.css?ver=1609165888	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-734027a.css	(from ../lien-he/)
23:51:08	14191/14191	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:06%20GMT	../wp-json/wp/v2/pages/16	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/16.json	(from ../cau-hoi-thuong-gap/)
23:51:08	21836/21836	---M-Z	200	added ('OK')	text/css	etag:%22554c-5b6d2349e0d13-gzip%22	../wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.4	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min2745.css	(from ../lien-he/)
23:51:09	11863/11863	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:08%20GMT	../wp-json/wp/v2/pages/734	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/734.json	(from ../lien-he/)
23:51:09	2344/2344	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:08%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Flien-he%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed9f6b.json	(from ../lien-he/)
23:51:09	2452/2452	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:09%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Flien-he%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedd81e	(from ../lien-he/)
23:51:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:09%20GMT	../?p=734	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index7458.html	(from ../lien-he/)
23:51:09	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:09%20GMT	../lien-he/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/lien-he/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../lien-he/)
23:51:09	6493/6493	---M-Z	200	added ('OK')	text/css	etag:%22195d-5b720fe99049d-gzip%22	../wp-content/uploads/elementor/css/post-743.css?ver=1608727221	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-74320a3.css	(from ../dang-nhap-sinh-vien/)
23:51:10	6450/6450	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:10%20GMT	../wp-json/wp/v2/pages/743	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/743.json	(from ../dang-nhap-sinh-vien/)
23:51:10	2434/2434	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:10%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fdang-nhap-sinh-vien%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedb3ba.json	(from ../dang-nhap-sinh-vien/)
23:51:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:10%20GMT	../?p=743	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index2812.html	(from ../dang-nhap-sinh-vien/)
23:51:11	2548/2548	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:10%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fdang-nhap-sinh-vien%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed628c	(from ../dang-nhap-sinh-vien/)
23:51:11	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:11%20GMT	../dang-nhap-sinh-vien/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/dang-nhap-sinh-vien/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../dang-nhap-sinh-vien/)
23:51:11	23712/23712	---M-Z	200	added ('OK')	application/javascript	etag:%225ca0-5b6d23395cdfb-gzip%22	../wp-content/plugins/header-footer-elementor/inc/js/frontend.js?ver=1.5.4	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/header-footer-elementor/inc/js/frontend357c.js	(from ../dang-nhap-sinh-vien/)
23:51:12	55687/55687	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2016:51:11%20GMT	../thong-tin-sinh-vien/	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/thong-tin-sinh-vien/index.html	(from ../dang-nhap-sinh-vien/)
23:51:12	6493/6493	---M-Z	200	added ('OK')	text/css	etag:%22195d-5b784225b13e0-gzip%22	../wp-content/uploads/elementor/css/post-868.css?ver=1609153023	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-8681002.css	(from ../dang-nhap-thu-thu/)
23:51:12	6453/6453	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:12%20GMT	../wp-json/wp/v2/pages/868	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/868.json	(from ../dang-nhap-thu-thu/)
23:51:12	2439/2439	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:12%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fdang-nhap-thu-thu%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed9ac3.json	(from ../dang-nhap-thu-thu/)
23:51:13	2562/2562	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:12%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fdang-nhap-thu-thu%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed047b	(from ../dang-nhap-thu-thu/)
23:51:13	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:13%20GMT	../dang-nhap-thu-thu/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/dang-nhap-thu-thu/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../dang-nhap-thu-thu/)
23:51:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:13%20GMT	../?p=868	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index4c3a.html	(from ../dang-nhap-thu-thu/)
23:51:14	59896/59896	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2016:51:13%20GMT	../thong-tin-thu-thu/	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/thong-tin-thu-thu/index.html	(from ../dang-nhap-thu-thu/)
23:51:33	113949/113949	---M--	200	added ('OK')	image/jpeg	etag:%221bd1d-5b6d238387947%22	../wp-content/uploads/2020/12/bg-09-free-img.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/12/bg-09-free-img.jpg	(from ../wp-content/uploads/elementor/css/post-733.css?ver=1609171115)
23:51:38	170909/170909	---M--	200	added ('OK')	image/jpeg	etag:%2229b9d-5b6d236035348%22	../wp-content/uploads/2020/02/bg-04-free-img.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/02/bg-04-free-img.jpg	(from ../wp-content/uploads/elementor/css/post-735.css?ver=1609165636)
23:51:38	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%2225a-5b6d234a549fb%22	../wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from ../wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.6.4)
23:51:39	150071/150071	---M--	200	added ('OK')	image/jpeg	etag:%2224a37-5b6d2361d41f1%22	../wp-content/uploads/2020/02/bg-05-free-img.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/02/bg-05-free-img.jpg	(from ../wp-content/uploads/elementor/css/post-16.css?ver=1609163199)
23:51:40	7061/7061	---M-Z	200	added ('OK')	text/css	etag:%221b95-5b7885fcb1238-gzip%22	../wp-content/uploads/elementor/css/post-805.css?ver=1609171234	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-8057157.css	(from ../thong-tin-sinh-vien/)
23:51:40	676/676	---M-Z	200	added ('OK')	text/css	etag:%222a4-5b6d232f6a16f-gzip%22	../wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.12.0	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.minb683.css	(from ../thong-tin-sinh-vien/)
23:51:42	12338/12338	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:40%20GMT	../wp-json/wp/v2/pages/805	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/805.json	(from ../thong-tin-sinh-vien/)
23:51:43	2404/2404	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:42%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fthong-tin-sinh-vien%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed7e02.json	(from ../thong-tin-sinh-vien/)
23:51:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:43%20GMT	../?p=805	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index028e.html	(from ../thong-tin-sinh-vien/)
23:51:44	2506/2506	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:43%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fthong-tin-sinh-vien%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed0f83	(from ../thong-tin-sinh-vien/)
23:51:44	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:44%20GMT	../thong-tin-sinh-vien/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/thong-tin-sinh-vien/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../thong-tin-sinh-vien/)
23:51:45	51539/51539	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2016:51:44%20GMT	../doi-mat-khau/	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/doi-mat-khau/index.html	(from ../thong-tin-sinh-vien/)
23:51:46	51071/51071	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2016:51:45%20GMT	../tra-cuu-sach/	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/tra-cuu-sach/index.html	(from ../thong-tin-sinh-vien/)
23:51:46	10245/10245	---M-Z	200	added ('OK')	text/css	etag:%222805-5b78914f7404c-gzip%22	../wp-content/uploads/elementor/css/post-892.css?ver=1609174273	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-8923b8c.css	(from ../thong-tin-thu-thu/)
23:51:48	210201/210201	---M--	200	added ('OK')	image/jpeg	etag:%2233519-5b6d23650a765%22	../wp-content/uploads/2020/02/bg-07-free-img.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/02/bg-07-free-img.jpg	(from ../wp-content/uploads/elementor/css/post-733.css?ver=1609171115)
23:51:49	2409/2409	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:48%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fthong-tin-thu-thu%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedc9f8.json	(from ../thong-tin-thu-thu/)
23:51:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:49%20GMT	../?p=892	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index2b62.html	(from ../thong-tin-thu-thu/)
23:51:49	17610/17610	---MC-	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:46%20GMT	../wp-json/wp/v2/pages/892	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/892.json	(from ../thong-tin-thu-thu/)
23:51:49	2520/2520	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:49%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fthong-tin-thu-thu%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedde5e	(from ../thong-tin-thu-thu/)
23:51:49	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:49%20GMT	../thong-tin-thu-thu/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/thong-tin-thu-thu/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../thong-tin-thu-thu/)
23:51:55	135242/135242	---M--	200	added ('OK')	image/jpeg	etag:%222104a-5b6fa700560eb%22	../wp-content/uploads/2020/12/25388715424_65480dbf18_k.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/12/25388715424_65480dbf18_k.jpg	(from ../wp-content/uploads/elementor/css/post-743.css?ver=1608727221)
23:51:55	183625/183625	---M--	200	added ('OK')	image/jpeg	etag:%222cd49-5b6d23636b620%22	../wp-content/uploads/2020/02/bg-06-free-img.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/02/bg-06-free-img.jpg	(from ../wp-content/uploads/elementor/css/post-734.css?ver=1609165888)
23:51:56	8673/8673	---M-Z	200	added ('OK')	text/css	etag:%2221e1-5b6fc3eff0f3e-gzip%22	../wp-content/uploads/elementor/css/post-852.css?ver=1608569388	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-8526280.css	(from ../doi-mat-khau/)
23:51:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:57%20GMT	../?p=852	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/index914d.html	(from ../doi-mat-khau/)
